Unnamed: 0,matchday,date,home_team,final_result,away_team,home_goals,away_goals,winner,goal_difference,season_start_year,year,total_goals,home_recent_goals_scored_n3,home_recent_goals_conceded_n3,away_recent_goals_scored_n3,away_recent_goals_conceded_n3,home_recent_goals_scored_n5,home_recent_goals_conceded_n5,away_recent_goals_scored_n5,away_recent_goals_conceded_n5,home_recent_goals_scored_n10,home_recent_goals_conceded_n10,away_recent_goals_scored_n10,away_recent_goals_conceded_n10,previous_win,home_team_position,away_team_position,strength_difference,month
13566,18,2008-02-03,FC Schalke 04,4-1,VfB Stuttgart,4,1,0,3,2007,2008,5,4.0,2.0,5.0,3.0,5.0,5.0,7.0,9.0,16.0,8.0,13.0,19.0,0,5.0,9.0,-4.0,2
13568,19,2008-02-08,Eintracht Frankfurt,2-1,Arminia Bielefeld,2,1,0,1,2007,2008,3,3.0,6.0,1.0,13.0,5.0,8.0,2.0,21.0,14.0,11.0,8.0,31.0,1,7.0,14.0,-7.0,2
13574,19,2008-02-09,Bayer 04 Leverkusen,1-1,Hamburger SV,1,1,1,0,2007,2008,2,11.0,1.0,3.0,4.0,13.0,4.0,5.0,4.0,21.0,7.0,13.0,8.0,0,4.0,3.0,1.0,2
13569,19,2008-02-09,VfL Wolfsburg,2-1,MSV Duisburg,2,1,0,1,2007,2008,3,7.0,4.0,1.0,5.0,11.0,5.0,4.0,8.0,15.0,14.0,10.0,15.0,0,9.0,18.0,-9.0,2
13570,19,2008-02-09,VfB Stuttgart,1-3,Hertha BSC,1,3,2,2,2007,2008,4,7.0,4.0,3.0,6.0,8.0,6.0,5.0,10.0,17.0,9.0,13.0,15.0,1,10.0,11.0,-1.0,2
13571,19,2008-02-09,1. FC Nürnberg,1-1,Hansa Rostock,1,1,1,0,2007,2008,2,4.0,2.0,0.0,6.0,10.0,5.0,3.0,8.0,13.0,13.0,6.0,21.0,1,16.0,15.0,1.0,2
13572,19,2008-02-09,Hannover 96,2-2,Karlsruher SC,2,2,1,0,2007,2008,4,8.0,7.0,2.0,8.0,12.0,10.0,4.0,8.0,17.0,19.0,11.0,16.0,0,8.0,6.0,2.0,2
13573,19,2008-02-09,VfL Bochum,3-3,Energie Cottbus,3,3,1,0,2007,2008,6,10.0,5.0,3.0,4.0,14.0,10.0,3.0,9.0,22.0,17.0,4.0,19.0,1,11.0,17.0,-6.0,2
13576,19,2008-02-10,Borussia Dortmund,2-3,FC Schalke 04,2,3,2,1,2007,2008,5,7.0,2.0,5.0,5.0,9.0,6.0,8.0,6.0,20.0,9.0,13.0,14.0,0,13.0,3.0,10.0,2
13575,19,2008-02-10,Bayern München,1-1,Werder Bremen,1,1,1,0,2007,2008,2,2.0,1.0,6.0,5.0,10.0,1.0,10.0,7.0,23.0,6.0,19.0,13.0,0,1.0,2.0,-1.0,2
13577,20,2008-02-15,FC Schalke 04,1-2,VfL Wolfsburg,1,2,2,1,2007,2008,3,7.0,2.0,3.0,5.0,9.0,4.0,8.0,12.0,18.0,8.0,18.0,20.0,0,3.0,8.0,-5.0,2
13578,20,2008-02-16,Energie Cottbus,0-2,Borussia Dortmund,0,2,2,2,2007,2008,2,9.0,4.0,5.0,8.0,10.0,6.0,6.0,12.0,16.0,15.0,13.0,24.0,0,17.0,10.0,7.0,2
13579,20,2008-02-16,MSV Duisburg,2-3,VfB Stuttgart,2,3,2,1,2007,2008,5,4.0,4.0,5.0,7.0,4.0,7.0,7.0,11.0,10.0,17.0,13.0,23.0,1,18.0,10.0,8.0,2
13580,20,2008-02-16,Hansa Rostock,1-0,Eintracht Frankfurt,1,0,0,1,2007,2008,1,3.0,5.0,6.0,2.0,6.0,7.0,7.0,3.0,12.0,12.0,13.0,14.0,0,14.0,7.0,7.0,2
13581,20,2008-02-16,Hertha BSC,1-0,Arminia Bielefeld,1,0,0,1,2007,2008,1,0.0,6.0,2.0,11.0,3.0,6.0,2.0,15.0,12.0,13.0,7.0,32.0,0,11.0,15.0,-4.0,2
13582,20,2008-02-16,Karlsruher SC,2-2,Bayer 04 Leverkusen,2,2,1,0,2007,2008,4,5.0,2.0,8.0,7.0,6.0,2.0,10.0,9.0,16.0,11.0,17.0,14.0,0,6.0,3.0,3.0,2
13583,20,2008-02-16,Werder Bremen,2-0,1. FC Nürnberg,2,0,0,2,2007,2008,2,8.0,5.0,1.0,5.0,13.0,5.0,3.0,11.0,30.0,14.0,9.0,20.0,0,2.0,16.0,-14.0,2
13584,20,2008-02-17,Hamburger SV,3-0,VfL Bochum,3,0,0,3,2007,2008,3,3.0,1.0,2.0,4.0,9.0,3.0,4.0,6.0,18.0,6.0,9.0,15.0,0,3.0,13.0,-10.0,2
13585,20,2008-02-17,Hannover 96,0-3,Bayern München,0,3,2,3,2007,2008,3,8.0,8.0,3.0,1.0,12.0,11.0,4.0,4.0,17.0,21.0,16.0,7.0,0,9.0,1.0,8.0,2
13586,21,2008-02-22,VfL Bochum,2-1,Hannover 96,2,1,0,1,2007,2008,3,8.0,5.0,5.0,6.0,14.0,10.0,5.0,7.0,23.0,19.0,13.0,13.0,1,11.0,9.0,2.0,2
13587,21,2008-02-23,Borussia Dortmund,1-0,Hansa Rostock,1,0,0,1,2007,2008,1,9.0,5.0,1.0,6.0,11.0,6.0,1.0,8.0,20.0,12.0,7.0,19.0,0,10.0,14.0,-4.0,2
13588,21,2008-02-23,Eintracht Frankfurt,1-0,Werder Bremen,1,0,0,1,2007,2008,1,5.0,7.0,6.0,5.0,7.0,8.0,10.0,7.0,12.0,12.0,16.0,13.0,1,7.0,2.0,5.0,2
13589,21,2008-02-23,Bayer 04 Leverkusen,1-0,FC Schalke 04,1,0,0,1,2007,2008,1,8.0,2.0,8.0,6.0,14.0,4.0,9.0,8.0,21.0,6.0,15.0,14.0,0,3.0,5.0,-2.0,2
13590,21,2008-02-23,VfB Stuttgart,3-1,Karlsruher SC,3,1,0,2,2007,2008,4,5.0,6.0,4.0,6.0,9.0,7.0,4.0,10.0,16.0,11.0,11.0,14.0,0,8.0,6.0,2.0,2
13591,21,2008-02-23,VfL Wolfsburg,0-0,Hertha BSC,0,0,1,0,2007,2008,0,8.0,3.0,5.0,5.0,12.0,6.0,8.0,10.0,17.0,13.0,12.0,16.0,0,9.0,12.0,-3.0,2
13592,21,2008-02-23,Arminia Bielefeld,0-2,MSV Duisburg,0,2,2,2,2007,2008,2,2.0,2.0,2.0,6.0,6.0,4.0,4.0,8.0,14.0,11.0,10.0,14.0,1,15.0,16.0,-1.0,2
13594,21,2008-02-24,1. FC Nürnberg,1-1,Energie Cottbus,1,1,1,0,2007,2008,2,5.0,2.0,5.0,6.0,10.0,4.0,6.0,7.0,13.0,13.0,7.0,20.0,1,16.0,18.0,-2.0,2
13593,21,2008-02-24,Bayern München,1-1,Hamburger SV,1,1,1,0,2007,2008,2,3.0,2.0,3.0,4.0,6.0,2.0,5.0,5.0,23.0,5.0,12.0,9.0,0,1.0,3.0,-2.0,2
13595,22,2008-02-29,Hertha BSC,2-0,MSV Duisburg,2,0,0,2,2007,2008,2,1.0,3.0,3.0,2.0,2.0,6.0,4.0,7.0,10.0,12.0,10.0,14.0,1,10.0,17.0,-7.0,2
13596,22,2008-03-01,Werder Bremen,2-0,Borussia Dortmund,2,0,0,2,2007,2008,2,8.0,4.0,5.0,7.0,14.0,5.0,7.0,10.0,32.0,10.0,14.0,20.0,0,2.0,12.0,-10.0,3
13597,22,2008-03-01,FC Schalke 04,0-1,Bayern München,0,1,2,1,2007,2008,1,7.0,4.0,5.0,1.0,9.0,5.0,7.0,4.0,15.0,9.0,15.0,7.0,0,5.0,1.0,4.0,3
13598,22,2008-03-01,Hansa Rostock,1-1,Arminia Bielefeld,1,1,1,0,2007,2008,2,4.0,2.0,2.0,9.0,7.0,7.0,2.0,16.0,12.0,10.0,6.0,31.0,1,14.0,15.0,-1.0,3
13599,22,2008-03-01,Hannover 96,2-1,1. FC Nürnberg,2,1,0,1,2007,2008,3,6.0,8.0,1.0,6.0,10.0,12.0,2.0,10.0,17.0,21.0,7.0,21.0,1,8.0,16.0,-8.0,3
13600,22,2008-03-01,Karlsruher SC,3-1,VfL Wolfsburg,3,1,0,2,2007,2008,4,5.0,3.0,4.0,4.0,8.0,4.0,8.0,11.0,14.0,11.0,18.0,19.0,0,5.0,10.0,-5.0,3
13601,22,2008-03-02,VfL Bochum,2-0,Bayer 04 Leverkusen,2,0,0,2,2007,2008,2,7.0,6.0,7.0,9.0,15.0,9.0,12.0,10.0,23.0,17.0,19.0,15.0,0,12.0,4.0,8.0,3
13602,22,2008-03-02,Hamburger SV,4-1,Eintracht Frankfurt,4,1,0,3,2007,2008,5,4.0,1.0,4.0,1.0,8.0,2.0,7.0,4.0,17.0,6.0,11.0,13.0,0,3.0,7.0,-4.0,3
13612,22,2008-03-11,Energie Cottbus,0-1,VfB Stuttgart,0,1,2,1,2007,2008,1,7.0,6.0,4.0,8.0,9.0,8.0,9.0,9.0,15.0,15.0,13.0,23.0,1,18.0,7.0,11.0,3
13603,23,2008-03-07,Borussia Dortmund,1-1,Hertha BSC,1,1,1,0,2007,2008,2,9.0,4.0,4.0,3.0,10.0,5.0,6.0,7.0,19.0,12.0,10.0,15.0,1,13.0,10.0,3.0,3
13609,23,2008-03-08,Eintracht Frankfurt,1-1,VfL Bochum,1,1,1,0,2007,2008,2,5.0,3.0,2.0,6.0,6.0,7.0,4.0,7.0,12.0,10.0,7.0,17.0,0,8.0,11.0,-3.0,3
13607,23,2008-03-08,MSV Duisburg,1-1,Hansa Rostock,1,1,1,0,2007,2008,2,5.0,7.0,1.0,5.0,6.0,9.0,1.0,8.0,11.0,17.0,6.0,18.0,0,16.0,14.0,2.0,3
13608,23,2008-03-08,Arminia Bielefeld,0-2,FC Schalke 04,0,2,2,2,2007,2008,2,2.0,3.0,5.0,5.0,5.0,5.0,8.0,8.0,12.0,11.0,15.0,13.0,0,15.0,5.0,10.0,3
13605,23,2008-03-08,VfB Stuttgart,6-3,Werder Bremen,6,3,0,3,2007,2008,9,7.0,5.0,4.0,6.0,11.0,8.0,7.0,7.0,17.0,10.0,14.0,14.0,1,6.0,2.0,4.0,3
13604,23,2008-03-08,VfL Wolfsburg,3-0,Energie Cottbus,3,0,0,3,2007,2008,3,6.0,1.0,4.0,4.0,9.0,5.0,7.0,8.0,16.0,10.0,7.0,19.0,0,9.0,18.0,-9.0,3
13606,23,2008-03-08,Bayern München,2-0,Karlsruher SC,2,0,0,2,2007,2008,2,2.0,2.0,5.0,7.0,4.0,3.0,5.0,13.0,19.0,4.0,10.0,17.0,0,1.0,7.0,-6.0,3
13610,23,2008-03-09,Bayer 04 Leverkusen,2-0,Hannover 96,2,0,0,2,2007,2008,2,5.0,1.0,3.0,8.0,13.0,2.0,6.0,9.0,20.0,5.0,12.0,14.0,1,4.0,10.0,-6.0,3
13611,23,2008-03-09,1. FC Nürnberg,0-0,Hamburger SV,0,0,1,0,2007,2008,0,4.0,3.0,3.0,3.0,6.0,4.0,5.0,6.0,14.0,12.0,12.0,10.0,1,16.0,3.0,13.0,3
13613,24,2008-03-14,FC Schalke 04,2-1,MSV Duisburg,2,1,0,1,2007,2008,3,5.0,4.0,3.0,4.0,8.0,5.0,4.0,8.0,14.0,9.0,7.0,15.0,0,5.0,17.0,-12.0,3
13614,24,2008-03-15,VfL Bochum,1-1,VfB Stuttgart,1,1,1,0,2007,2008,2,7.0,4.0,5.0,6.0,12.0,6.0,9.0,9.0,23.0,15.0,13.0,20.0,0,11.0,6.0,5.0,3
13615,24,2008-03-15,Energie Cottbus,2-0,Bayern München,2,0,0,2,2007,2008,2,2.0,6.0,6.0,1.0,9.0,7.0,7.0,1.0,14.0,15.0,15.0,6.0,0,15.0,1.0,14.0,3
13616,24,2008-03-15,Hamburger SV,1-0,Borussia Dortmund,1,0,0,1,2007,2008,1,8.0,2.0,5.0,5.0,10.0,2.0,7.0,10.0,20.0,7.0,13.0,22.0,0,2.0,13.0,-11.0,3
13617,24,2008-03-15,Hannover 96,2-2,Arminia Bielefeld,2,2,1,0,2007,2008,4,4.0,6.0,2.0,4.0,10.0,12.0,3.0,13.0,19.0,21.0,4.0,31.0,1,10.0,15.0,-5.0,3
13618,24,2008-03-15,Hansa Rostock,0-0,Hertha BSC,0,0,1,0,2007,2008,0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,6.0,13.0,10.0,11.0,15.0,0,14.0,11.0,3.0,3
13619,24,2008-03-15,Karlsruher SC,0-1,Eintracht Frankfurt,0,1,2,1,2007,2008,1,7.0,3.0,4.0,5.0,10.0,5.0,7.0,7.0,16.0,10.0,11.0,15.0,1,8.0,7.0,1.0,3
13621,24,2008-03-16,Bayer 04 Leverkusen,4-1,1. FC Nürnberg,4,1,0,3,2007,2008,5,4.0,1.0,1.0,6.0,11.0,2.0,2.0,9.0,22.0,5.0,7.0,22.0,1,3.0,17.0,-14.0,3
13620,24,2008-03-16,Werder Bremen,0-1,VfL Wolfsburg,0,1,2,1,2007,2008,1,5.0,2.0,4.0,4.0,12.0,5.0,6.0,9.0,32.0,9.0,16.0,21.0,0,4.0,8.0,-4.0,3
13622,25,2008-03-20,Eintracht Frankfurt,2-1,Energie Cottbus,2,1,0,1,2007,2008,3,4.0,2.0,4.0,7.0,7.0,8.0,6.0,10.0,12.0,11.0,7.0,22.0,0,6.0,16.0,-10.0,3
13628,25,2008-03-22,Bayern München,2-1,Bayer 04 Leverkusen,2,1,0,1,2007,2008,3,4.0,2.0,5.0,6.0,6.0,3.0,10.0,11.0,18.0,4.0,18.0,16.0,0,1.0,3.0,-2.0,3
13626,25,2008-03-22,VfB Stuttgart,4-1,Hansa Rostock,4,1,0,3,2007,2008,5,10.0,7.0,2.0,3.0,14.0,10.0,2.0,8.0,22.0,13.0,7.0,16.0,0,6.0,14.0,-8.0,3
13627,25,2008-03-22,VfL Wolfsburg,1-1,Hamburger SV,1,1,1,0,2007,2008,2,5.0,1.0,2.0,2.0,11.0,3.0,4.0,5.0,18.0,9.0,11.0,8.0,0,8.0,2.0,6.0,3
13624,25,2008-03-22,MSV Duisburg,1-1,Hannover 96,1,1,1,0,2007,2008,2,6.0,7.0,2.0,5.0,7.0,8.0,6.0,10.0,9.0,18.0,12.0,13.0,0,17.0,10.0,7.0,3
13623,25,2008-03-22,Borussia Dortmund,1-1,Karlsruher SC,1,1,1,0,2007,2008,2,4.0,4.0,3.0,7.0,11.0,6.0,5.0,11.0,19.0,10.0,10.0,16.0,1,13.0,9.0,4.0,3
13625,25,2008-03-22,1. FC Nürnberg,1-1,VfL Bochum,1,1,1,0,2007,2008,2,2.0,2.0,3.0,5.0,6.0,3.0,3.0,8.0,14.0,10.0,6.0,15.0,0,17.0,11.0,6.0,3
13629,25,2008-03-23,Arminia Bielefeld,1-1,Werder Bremen,1,1,1,0,2007,2008,2,0.0,5.0,4.0,8.0,2.0,6.0,9.0,12.0,10.0,13.0,15.0,18.0,0,15.0,4.0,11.0,3
13630,25,2008-03-23,Hertha BSC,1-2,FC Schalke 04,1,2,2,1,2007,2008,3,3.0,3.0,5.0,3.0,3.0,6.0,10.0,7.0,10.0,11.0,15.0,11.0,0,12.0,4.0,8.0,3
13631,26,2008-03-28,Hansa Rostock,0-1,VfL Wolfsburg,0,1,2,1,2007,2008,1,2.0,1.0,4.0,4.0,5.0,3.0,6.0,7.0,11.0,10.0,16.0,19.0,0,14.0,7.0,7.0,3
13632,26,2008-03-29,VfL Bochum,3-3,Borussia Dortmund,3,3,1,0,2007,2008,6,5.0,2.0,2.0,3.0,10.0,7.0,5.0,10.0,22.0,15.0,11.0,20.0,0,11.0,13.0,-2.0,3
13633,26,2008-03-29,Hamburger SV,1-1,Arminia Bielefeld,1,1,1,0,2007,2008,2,8.0,1.0,3.0,4.0,9.0,2.0,5.0,12.0,20.0,6.0,6.0,30.0,0,2.0,15.0,-13.0,3
13635,26,2008-03-29,Bayer 04 Leverkusen,0-2,Eintracht Frankfurt,0,2,2,2,2007,2008,2,7.0,1.0,2.0,5.0,11.0,2.0,6.0,5.0,23.0,6.0,12.0,15.0,1,3.0,6.0,-3.0,3
13636,26,2008-03-29,1. FC Nürnberg,1-1,Bayern München,1,1,1,0,2007,2008,2,2.0,2.0,4.0,2.0,5.0,4.0,6.0,3.0,15.0,10.0,11.0,7.0,0,16.0,1.0,15.0,3
13637,26,2008-03-29,Werder Bremen,1-2,MSV Duisburg,1,2,2,1,2007,2008,3,4.0,1.0,3.0,4.0,10.0,5.0,4.0,6.0,28.0,9.0,8.0,16.0,0,5.0,16.0,-11.0,3
13634,26,2008-03-29,Karlsruher SC,0-0,FC Schalke 04,0,0,1,0,2007,2008,0,5.0,4.0,4.0,2.0,8.0,5.0,9.0,6.0,15.0,11.0,16.0,11.0,0,9.0,3.0,6.0,3
13638,26,2008-03-30,Hannover 96,0-0,VfB Stuttgart,0,0,1,0,2007,2008,0,4.0,6.0,5.0,3.0,10.0,11.0,6.0,9.0,18.0,21.0,14.0,20.0,0,10.0,7.0,3.0,3
13639,26,2008-03-30,Energie Cottbus,2-1,Hertha BSC,2,1,0,1,2007,2008,3,2.0,3.0,1.0,1.0,9.0,7.0,5.0,4.0,15.0,13.0,11.0,13.0,1,15.0,12.0,3.0,3
13640,27,2008-04-04,MSV Duisburg,0-1,Energie Cottbus,0,1,2,1,2007,2008,1,4.0,5.0,2.0,6.0,7.0,9.0,5.0,9.0,9.0,17.0,8.0,21.0,0,17.0,14.0,3.0,4
13644,27,2008-04-05,FC Schalke 04,1-0,Hansa Rostock,1,0,0,1,2007,2008,1,3.0,4.0,2.0,6.0,9.0,6.0,3.0,10.0,13.0,10.0,8.0,19.0,1,2.0,15.0,-13.0,4
13645,27,2008-04-05,VfB Stuttgart,1-0,Hamburger SV,1,0,0,1,2007,2008,1,13.0,5.0,2.0,2.0,17.0,9.0,4.0,4.0,23.0,14.0,11.0,7.0,0,4.0,3.0,1.0,4
13646,27,2008-04-05,VfL Wolfsburg,3-2,Hannover 96,3,2,0,1,2007,2008,5,4.0,1.0,2.0,5.0,10.0,2.0,4.0,11.0,18.0,8.0,11.0,12.0,0,7.0,10.0,-3.0,4
13643,27,2008-04-05,Hertha BSC,1-2,Werder Bremen,1,2,2,1,2007,2008,3,4.0,2.0,4.0,8.0,4.0,5.0,8.0,13.0,8.0,11.0,15.0,19.0,1,12.0,4.0,8.0,4
13641,27,2008-04-05,Arminia Bielefeld,1-0,Karlsruher SC,1,0,0,1,2007,2008,1,1.0,5.0,2.0,6.0,3.0,6.0,6.0,10.0,7.0,12.0,9.0,16.0,0,15.0,9.0,6.0,4
13642,27,2008-04-05,Eintracht Frankfurt,1-3,1. FC Nürnberg,1,3,2,2,2007,2008,4,4.0,2.0,2.0,8.0,8.0,5.0,3.0,12.0,13.0,12.0,8.0,25.0,0,8.0,17.0,-9.0,4
13647,27,2008-04-06,Bayern München,3-1,VfL Bochum,3,1,0,2,2007,2008,4,5.0,2.0,2.0,5.0,6.0,3.0,4.0,8.0,17.0,5.0,7.0,14.0,0,1.0,11.0,-10.0,4
13648,27,2008-04-06,Borussia Dortmund,2-1,Bayer 04 Leverkusen,2,1,0,1,2007,2008,3,3.0,2.0,3.0,6.0,11.0,6.0,8.0,13.0,17.0,11.0,16.0,18.0,1,11.0,6.0,5.0,4
13649,28,2008-04-12,VfL Bochum,1-1,Hertha BSC,1,1,1,0,2007,2008,2,6.0,4.0,2.0,3.0,11.0,8.0,5.0,4.0,25.0,18.0,10.0,14.0,1,11.0,13.0,-2.0,4
13650,28,2008-04-12,Energie Cottbus,1-0,Arminia Bielefeld,1,0,0,1,2007,2008,1,4.0,2.0,4.0,4.0,6.0,7.0,5.0,7.0,15.0,12.0,7.0,28.0,0,14.0,15.0,-1.0,4
13651,28,2008-04-12,Hamburger SV,0-1,MSV Duisburg,0,1,2,1,2007,2008,1,6.0,2.0,3.0,5.0,10.0,3.0,6.0,7.0,20.0,7.0,10.0,15.0,1,3.0,16.0,-13.0,4
13652,28,2008-04-12,Hannover 96,2-1,Eintracht Frankfurt,2,1,0,1,2007,2008,3,4.0,3.0,4.0,4.0,6.0,8.0,7.0,5.0,18.0,18.0,12.0,13.0,1,9.0,8.0,1.0,4
13653,28,2008-04-12,Karlsruher SC,1-2,Hansa Rostock,1,2,2,1,2007,2008,3,3.0,2.0,2.0,6.0,7.0,4.0,3.0,8.0,14.0,7.0,6.0,16.0,0,10.0,15.0,-5.0,4
13654,28,2008-04-12,Werder Bremen,5-1,FC Schalke 04,5,1,0,4,2007,2008,6,3.0,3.0,4.0,1.0,6.0,5.0,7.0,4.0,21.0,10.0,15.0,10.0,0,2.0,3.0,-1.0,4
13655,28,2008-04-13,Bayern München,5-0,Borussia Dortmund,5,0,0,5,2007,2008,5,7.0,2.0,3.0,6.0,9.0,4.0,8.0,9.0,19.0,5.0,13.0,20.0,1,1.0,12.0,-11.0,4
13656,28,2008-04-13,Bayer 04 Leverkusen,3-0,VfB Stuttgart,3,0,0,3,2007,2008,3,6.0,3.0,2.0,1.0,8.0,4.0,6.0,7.0,21.0,8.0,13.0,16.0,1,5.0,6.0,-1.0,4
13666,28,2008-04-20,1. FC Nürnberg,1-0,VfL Wolfsburg,1,0,0,1,2007,2008,1,2.0,2.0,3.0,3.0,4.0,4.0,6.0,4.0,14.0,9.0,15.0,18.0,1,16.0,7.0,9.0,4
13659,29,2008-04-15,FC Schalke 04,5-0,Energie Cottbus,5,0,0,5,2007,2008,5,3.0,2.0,2.0,5.0,8.0,5.0,6.0,9.0,13.0,10.0,9.0,18.0,0,2.0,14.0,-12.0,4
13657,29,2008-04-15,Hansa Rostock,1-2,Werder Bremen,1,2,2,1,2007,2008,3,1.0,2.0,6.0,8.0,3.0,4.0,7.0,10.0,9.0,10.0,17.0,17.0,0,15.0,2.0,13.0,4
13658,29,2008-04-15,Hertha BSC,0-0,Hamburger SV,0,0,1,0,2007,2008,0,4.0,4.0,1.0,2.0,5.0,7.0,3.0,4.0,8.0,10.0,8.0,8.0,1,13.0,4.0,9.0,4
13660,29,2008-04-15,VfL Wolfsburg,0-1,VfL Bochum,0,1,2,1,2007,2008,1,7.0,3.0,3.0,5.0,9.0,4.0,5.0,9.0,20.0,9.0,8.0,16.0,1,7.0,11.0,-4.0,4
13664,29,2008-04-16,Eintracht Frankfurt,1-3,Bayern München,1,3,2,2,2007,2008,4,4.0,5.0,2.0,3.0,7.0,6.0,7.0,4.0,12.0,14.0,11.0,8.0,0,8.0,1.0,7.0,4
13663,29,2008-04-16,MSV Duisburg,0-1,Karlsruher SC,0,1,2,1,2007,2008,1,2.0,3.0,1.0,4.0,7.0,9.0,4.0,9.0,9.0,16.0,8.0,17.0,0,18.0,9.0,9.0,4
13665,29,2008-04-16,VfB Stuttgart,3-0,1. FC Nürnberg,3,0,0,3,2007,2008,3,11.0,4.0,5.0,7.0,15.0,8.0,5.0,11.0,23.0,14.0,8.0,23.0,1,4.0,16.0,-12.0,4
13661,29,2008-04-16,Arminia Bielefeld,1-0,Bayer 04 Leverkusen,1,0,0,1,2007,2008,1,2.0,3.0,2.0,6.0,2.0,6.0,7.0,10.0,8.0,10.0,15.0,19.0,0,15.0,6.0,9.0,4
13662,29,2008-04-16,Borussia Dortmund,1-3,Hannover 96,1,3,2,2,2007,2008,4,4.0,3.0,3.0,6.0,7.0,6.0,5.0,9.0,16.0,12.0,11.0,15.0,0,12.0,9.0,3.0,4
13667,30,2008-04-25,Eintracht Frankfurt,1-1,Borussia Dortmund,1,1,1,0,2007,2008,2,4.0,7.0,3.0,9.0,6.0,8.0,5.0,11.0,13.0,16.0,11.0,23.0,1,7.0,12.0,-5.0,4
13668,30,2008-04-26,Karlsruher SC,3-3,Werder Bremen,3,3,1,0,2007,2008,6,1.0,3.0,5.0,3.0,6.0,6.0,8.0,10.0,12.0,8.0,18.0,17.0,0,9.0,2.0,7.0,4
13669,30,2008-04-26,Hannover 96,2-2,Hertha BSC,2,2,1,0,2007,2008,4,4.0,3.0,2.0,3.0,6.0,7.0,3.0,4.0,18.0,18.0,11.0,14.0,0,9.0,13.0,-4.0,4
13670,30,2008-04-26,1. FC Nürnberg,2-2,Arminia Bielefeld,2,2,1,0,2007,2008,4,3.0,2.0,3.0,4.0,4.0,3.0,4.0,6.0,14.0,7.0,6.0,21.0,0,16.0,14.0,2.0,4
13671,30,2008-04-26,Energie Cottbus,2-1,Hansa Rostock,2,1,0,1,2007,2008,3,5.0,1.0,3.0,6.0,5.0,4.0,4.0,8.0,15.0,10.0,5.0,16.0,1,14.0,17.0,-3.0,4
13672,30,2008-04-26,VfL Bochum,1-1,MSV Duisburg,1,1,1,0,2007,2008,2,5.0,5.0,4.0,3.0,9.0,6.0,6.0,5.0,23.0,16.0,10.0,13.0,0,11.0,18.0,-7.0,4
13673,30,2008-04-26,Hamburger SV,0-1,FC Schalke 04,0,1,2,1,2007,2008,1,2.0,2.0,3.0,6.0,9.0,3.0,5.0,7.0,18.0,6.0,14.0,15.0,0,5.0,2.0,3.0,4
13674,30,2008-04-27,Bayern München,4-1,VfB Stuttgart,4,1,0,3,2007,2008,5,10.0,2.0,1.0,4.0,13.0,3.0,5.0,6.0,19.0,5.0,12.0,17.0,0,1.0,4.0,-3.0,4
13675,30,2008-04-27,Bayer 04 Leverkusen,2-2,VfL Wolfsburg,2,2,1,0,2007,2008,4,7.0,3.0,2.0,1.0,10.0,3.0,5.0,5.0,24.0,7.0,13.0,17.0,0,6.0,7.0,-1.0,4
13676,31,2008-05-02,Borussia Dortmund,0-0,1. FC Nürnberg,0,0,1,0,2007,2008,0,4.0,5.0,4.0,8.0,6.0,6.0,5.0,12.0,17.0,12.0,8.0,23.0,0,12.0,16.0,-4.0,5
13677,31,2008-05-03,Werder Bremen,2-0,Energie Cottbus,2,0,0,2,2007,2008,2,6.0,4.0,2.0,7.0,10.0,4.0,3.0,11.0,23.0,9.0,9.0,18.0,0,2.0,14.0,-12.0,5
13678,31,2008-05-03,VfB Stuttgart,4-1,Eintracht Frankfurt,4,1,0,3,2007,2008,5,8.0,1.0,4.0,2.0,17.0,5.0,5.0,7.0,26.0,12.0,12.0,10.0,1,4.0,8.0,-4.0,5
13679,31,2008-05-03,FC Schalke 04,1-1,Hannover 96,1,1,1,0,2007,2008,2,8.0,1.0,6.0,5.0,9.0,4.0,7.0,9.0,18.0,8.0,12.0,16.0,0,3.0,9.0,-6.0,5
13680,31,2008-05-03,Hansa Rostock,1-3,Hamburger SV,1,3,2,2,2007,2008,4,1.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,9.0,11.0,7.0,8.0,1,17.0,5.0,12.0,5
13681,31,2008-05-03,Hertha BSC,3-1,Karlsruher SC,3,1,0,2,2007,2008,4,2.0,4.0,2.0,2.0,5.0,4.0,3.0,7.0,8.0,10.0,7.0,17.0,0,12.0,10.0,2.0,5
13682,31,2008-05-03,Arminia Bielefeld,2-0,VfL Bochum,2,0,0,2,2007,2008,2,3.0,1.0,3.0,4.0,3.0,5.0,4.0,8.0,9.0,9.0,8.0,14.0,0,14.0,11.0,3.0,5
13683,31,2008-05-04,MSV Duisburg,3-2,Bayer 04 Leverkusen,3,2,0,1,2007,2008,5,1.0,3.0,2.0,5.0,4.0,7.0,4.0,9.0,8.0,14.0,14.0,18.0,0,16.0,6.0,10.0,5
13684,31,2008-05-04,VfL Wolfsburg,0-0,Bayern München,0,0,1,0,2007,2008,0,4.0,4.0,4.0,4.0,7.0,4.0,8.0,4.0,19.0,10.0,12.0,8.0,0,7.0,1.0,6.0,5
13688,32,2008-05-06,Hannover 96,3-0,Hansa Rostock,3,0,0,3,2007,2008,3,4.0,3.0,3.0,4.0,8.0,6.0,5.0,9.0,18.0,18.0,6.0,17.0,1,7.0,18.0,-11.0,5
